idLog,idPersona,zona1,zona2,zona3,zona4
2599,4,0,0,2.77,7.16
2600,13,0,0,2.14,0
2601,14,0,0,0.73,0
2602,4,0,0,2.77,7.17
2603,13,0,0,2.15,0
2604,14,0,0,0.75,0
2605,4,0,0,2.77,7.19
2606,13,0,0,2.17,0
2607,14,0,0,0.77,0
2608,4,0,0,2.77,7.21
2609,13,0,0,2.19,0
2610,14,0,0,0.78,0
2611,4,0,0,2.77,7.22
2612,13,0,0,2.2,0
2613,14,0,0,0.8,0
2614,4,0,0,2.77,7.24
2615,13,0,0,2.22,0
2616,14,0,0,0.82,0
2617,4,0,0,2.77,7.26
2618,13,0,0,2.24,0
2619,14,0,0,0.83,0
2620,4,0,0,2.77,7.27
2621,13,0,0,2.25,0
2622,14,0,0,0.85,0
2623,4,0,0,2.77,7.29
2624,13,0,0,2.27,0
2625,14,0,0,0.87,0
2626,4,0,0,2.77,7.31
2627,1,0,0,5.92,6.12
2628,13,0,0,2.29,0
2629,14,0,0,0.87,0.02
2630,1,0,0,5.92,6.14
2631,13,0,0,2.3,0
2632,14,0,0,0.87,0.03
2633,1,0,0,5.92,6.16
2634,13,0,0,2.32,0
2635,14,0,0,0.87,0.05
2636,1,0,0,5.92,6.17
2637,13,0,0,2.34,0
2638,14,0,0,0.87,0.07
2639,1,0,0,5.92,6.19
2640,13,0,0,2.35,0
2641,14,0,0,0.87,0.08
2642,1,0,0,5.92,6.21
2643,13,0,0,2.37,0
2644,14,0,0,0.87,0.1
2645,1,0,0,5.92,6.22
2646,13,0,0,2.39,0
2647,14,0,0,0.87,0.12
2648,1,0,0,5.92,6.24
2649,4,0,0,2.77,7.32
2650,13,0,0,2.4,0
2651,14,0,0,0.87,0.13
2652,1,0,0,5.92,6.26
2653,4,0,0,2.77,7.34
2654,13,0,0,2.42,0
2655,1,0,0,5.92,6.27
2656,4,0,0,2.77,7.36
2657,13,0,0,2.44,0
2658,1,0,0,5.92,6.29
2659,4,0,0,2.77,7.37
2660,13,0,0,2.45,0
2661,1,0,0,5.92,6.31
2662,4,0,0,2.77,7.39
2663,13,0,0,2.47,0
2664,1,0,0,5.92,6.32
2665,4,0,0,2.77,7.41
2666,13,0,0,2.49,0
2667,1,0,0,5.92,6.34
2668,13,0,0,2.5,0
2669,1,0,0,5.92,6.36
2670,13,0,0,2.52,0
2671,1,0,0,5.92,6.37
2672,13,0,0,2.54,0
2673,1,0,0,5.92,6.39
2674,13,0,0,2.55,0
2675,1,0,0,5.92,6.41
2676,13,0,0,2.57,0
2677,1,0,0,5.92,6.42
2678,14,0,0,0.87,0.15
2679,13,0,0,2.59,0
2680,1,0,0,5.92,6.44
2681,14,0,0,0.87,0.17
2682,13,0,0,2.6,0
2683,1,0,0,5.92,6.46
2684,14,0,0,0.87,0.18
2685,13,0,0,2.62,0
2686,1,0,0,5.92,6.47
2687,14,0,0,0.87,0.2
2688,13,0,0,2.64,0
2689,1,0,0,5.92,6.49
2690,14,0,0,0.87,0.22
2691,13,0,0,2.65,0
2692,1,0,0,5.92,6.51
2693,14,0,0,0.87,0.23
2694,13,0,0,2.67,0
2695,1,0,0,5.92,6.52
2696,14,0,0,0.87,0.25
2697,13,0,0,2.69,0
2698,1,0,0,5.92,6.54
2699,14,0,0,0.87,0.27
2700,13,0,0,2.7,0
2701,1,0,0,5.92,6.56
2702,14,0,0,0.87,0.28
2703,13,0,0,2.72,0
2704,1,0,0,5.92,6.57
2705,14,0,0,0.87,0.3
2706,13,0,0,2.74,0
2707,1,0,0,5.92,6.59
2708,14,0,0,0.87,0.32
2709,13,0,0,2.75,0
2710,1,0,0,5.92,6.61
2711,14,0,0,0.87,0.33
2712,13,0,0,2.77,0
2713,1,0,0,5.92,6.62
2714,14,0,0,0.87,0.35
2715,13,0,0,2.79,0
2716,1,0,0,5.92,6.64
2717,14,0,0,0.87,0.37
2718,13,0,0,2.8,0
2719,1,0,0,5.92,6.66
2720,14,0,0,0.87,0.38
2721,13,0,0,2.82,0
2722,1,0,0,5.92,6.67
2723,14,0,0,0.87,0.4
2724,13,0,0,2.84,0
2725,1,0,0,5.92,6.69
2726,14,0,0,0.87,0.42
2727,13,0,0,2.85,0
2728,1,0,0,5.92,6.71
2729,14,0,0,0.87,0.43
2730,13,0,0,2.87,0
2731,1,0,0,5.92,6.72
2732,14,0,0,0.87,0.45
2733,13,0,0,2.89,0
2734,1,0,0,5.92,6.74
2735,14,0,0,0.87,0.47
2736,13,0,0,2.9,0
2737,1,0,0,5.92,6.76
2738,14,0,0,0.87,0.48
2739,13,0,0,2.92,0
2740,1,0,0,5.92,6.77
2741,14,0,0,0.87,0.5
2742,13,0,0,2.94,0
2743,1,0,0,5.92,6.79
2744,14,0,0,0.87,0.52
2745,13,0,0,2.95,0
2746,1,0,0,5.92,6.81
2747,14,0,0,0.87,0.53
2748,13,0,0,2.97,0
2749,1,0,0,5.92,6.82
2750,14,0,0,0.87,0.55
2751,13,0,0,2.99,0
2752,1,0,0,5.92,6.84
2753,14,0,0,0.87,0.57
2754,13,0,0,3.0,0
2755,1,0,0,5.92,6.86
2756,14,0,0,0.87,0.58
2757,13,0,0,3.02,0
2758,1,0,0,5.92,6.87
2759,14,0,0,0.87,0.6
2760,13,0,0,3.04,0
2761,1,0,0,5.92,6.89
2762,14,0,0,0.87,0.62
2763,13,0,0,3.05,0
2764,1,0,0,5.92,6.91
2765,14,0,0,0.87,0.63
2766,13,0,0,3.07,0
2767,1,0,0,5.92,6.92
2768,14,0,0,0.87,0.65
2769,13,0,0,3.09,0
2770,1,0,0,5.92,6.94
2771,14,0,0,0.87,0.67
2772,13,0,0,3.1,0
2773,1,0,0,5.92,6.96
2774,14,0,0,0.87,0.68
